71,29
50,6
63,25
91,7
82,38
83,3
40,41
83,39
84,4
75,35
87,9
33,38
72,29
64,25
67,36
59,32
70,41
90,19
82,15
63,38
91,20
83,16
75,12
21,41
60,32
52,28
64,2
10,31
2,27
86,26
65,3
78,22
3,28
89,31
55,38
47,34
79,23
71,19
90,32
48,35
60,9
6,38
52,5
75,25
53,6
44,37
85,38
45,2
2,40
43,41
22,18
67,26
86,39
59,22
78,35
79,0
70,31
90,9
36,38
82,5
71,32
63,28
83,6
73,41
25,1
2,17
66,38
67,3
86,16
24,41
70,8
89,21
55,28
67,39
59,35
5,27
17,38
90,22
63,5
9,34
82,18
6,28
54,41
85,28
51,35
2,30
43,31
1,34
67,16
86,29
89,34
55,41
47,37
5,40
63,18
81,35
73,31
39,38
85,5
44,4
66,28
85,41
86,6
32,35
78,2
89,11
35,40
28,1
59,25
58,29
69,38
29,2
61,34
81,12
27,41
62,35
54,31
20,38
85,18
4,30
24,8
1,24
88,29
70,11
16,40
57,41
77,19
9,1
80,24
5,30
50,38
8,41
81,25
0,37
73,21
84,36
87,41
89,1
1,37
38,41
58,19
69,28
80,37
81,2
30,36
31,1
62,25
39,41
85,8
31,37
72,38
1,14
88,19
65,35
57,31
68,40
28,4
61,1
80,14
18,39
58,32
69,41
61,37
62,2
8,31
81,15
0,27
19,40
11,36
84,26
87,31
12,37
53,38
4,33
45,34
76,21
68,17
88,32
46,35
49,40
77,22
50,5
69,18
80,27
83,38
84,3
75,34
0,40
41,41
87,8
20,18
12,14
72,28
64,24
84,39
88,9
34,38
65,25
57,21
76,34
68,30
80,4
71,41
91,19
83,15
0,17
73,1
60,31
84,16
87,21
53,28
72,41
64,37
65,2
56,33
3,27
76,11
22,40
15,1
46,25
79,22
49,30
90,31
82,27
61,4
7,33
91,32
83,28
52,40
72,18
45,1
4,0
2,39
22,17
45,37
86,38
46,2
3,40
49,7
71,31
63,27
91,9
82,40
83,5
42,4
60,21
84,6
75,37
87,11
33,40
74,41
64,27
67,38
59,34
90,21
82,17
6,27
63,40
91,22
83,18
75,14
60,34
52,30
64,4
10,33
56,0
2,29
67,15
86,28
57,1
3,30
89,33
55,40
47,36
7,0
79,25
90,34
63,17
82,30
48,37
6,40
44,3
87,1
66,27
85,40
86,5
45,4
37,0
89,10
35,39
67,28
86,41
79,2
70,33
90,11
36,40
82,7
29,1
63,30
83,8
29,37
75,4
62,34
52,20
25,3
85,17
2,19
66,40
67,5
86,18
78,14
16,39
89,23
55,30
59,37
5,29
79,15
71,11
17,40
58,41
9,36
82,20
81,24
60,1
6,30
10,0
74,21
66,17
85,30
51,37
89,0
1,36
88,41
67,18
78,27
90,1
47,39
81,37
73,33
39,40
85,7
44,6
74,34
66,30
86,8
32,37
78,4
70,0
89,13
5,19
58,31
69,40
61,36
21,0
81,14
19,39
62,37
54,33
74,11
20,40
12,36
85,20
4,32
1,26
88,31
46,34
49,39
77,21
69,17
80,26
5,32
50,40
42,36
81,27
0,39
73,23
51,4
84,38
13,14
65,24
76,33
68,29
1,39
47,6
58,21
77,34
69,30
61,26
80,39
81,4
27,33
73,0
30,38
74,1
31,39
72,40
4,22
64,36
1,16
88,21
65,37
57,33
61,3
7,32
80,16
18,41
58,34
50,30
91,31
61,39
62,4
8,33
54,0
0,29
73,13
11,38
84,28
87,33
53,40
4,35
45,36
46,1
3,39
76,23
49,6
68,19
46,37
50,7
83,40
84,5
75,36
87,10
33,39
72,30
64,26
76,0
88,11
34,40
65,27
68,32
80,6
26,35
63,39
91,21
83,17
75,13
0,19
60,33
52,29
64,3
84,18
87,23
53,30
64,39
65,4
56,35
57,0
3,29
76,13
79,24
71,20
90,33
15,39
7,35
48,36
91,34
83,30
87,0
44,38
45,3
2,41
22,19
88,1
67,27
86,40
46,4
38,0
90,10
71,33
63,29
91,11
83,7
29,36
75,3
52,19
84,8
87,13
25,38
53,20
86,17
76,3
89,22
55,29
67,40
26,2
59,36
79,14
17,39
90,23
63,6
82,19
48,26
6,29
83,20
75,16
52,32
85,29
10,35
2,31
67,17
86,30
78,26
89,35
90,0
47,38
5,41
79,27
63,19
91,1
82,32
48,39
81,36
44,5
2,8
74,33
66,29
45,6
86,7
32,36
78,3
3,9
89,12
35,41
55,19
67,30
59,26
78,39
79,4
70,35
71,0
90,13
82,9
28,38
6,19
75,6
62,36
54,32
20,39
25,5
85,19
2,21
86,20
78,16
70,12
16,41
89,25
55,32
5,31
71,13
9,38
50,39
81,26
60,3
73,22
6,32
74,23
85,32
51,39
89,2
1,38
47,5
69,29
80,38
62,26
81,39
73,35
74,0
85,9
31,38
1,15
66,32
32,39
78,6
65,36
89,15
68,41
28,5
58,33
9,28
61,38
62,3
8,32
81,16
19,41
11,37
62,39
54,35
74,13
12,38
85,22
4,34
51,29
1,28
88,33
46,36
49,41
77,23
69,19
42,38
0,41
51,6
84,40
88,10
34,39
65,26
16,21
76,35
68,31
80,5
26,34
77,36
69,32
61,28
80,41
81,6
27,35
0,18
30,40
84,17
87,22
53,29
64,38
24,2
56,34
76,12
22,41
1,18
88,23
65,39
57,35
49,31
61,5
7,34
80,18
50,32
91,33
83,29
62,6
8,35
54,2
0,31
11,40
52,41
72,19
84,30
87,35
88,0
45,38
46,3
3,41
46,39
91,10
82,41
42,5
61,18
84,7
75,38
87,12
33,41
25,37
72,32
64,28
76,2
88,13
57,25
77,3
68,34
80,8
26,37
63,41
91,23
83,19
75,15
0,21
60,35
52,31
72,9
64,5
10,34
84,20
87,25
53,32
64,41
56,37
3,31
76,15
14,40
79,26
90,35
91,0
82,31
7,37
48,38
6,41
83,32
87,2
44,40
72,22
45,5
64,18
67,29
78,38
79,3
